temp,pork
23.28,1028.09
23.28,1028.08
23.29,1028.1
23.32,1028.12
23.28,1028.11
23.25,1028.1
23.21,1028.12
23.21,1028.14
23.18,1028.16
23.16,1028.15
23.15,1028.17
23.12,1028.19
23.12,1028.18
23.07,1028.2
23.08,1028.19
23.1,1028.21
23.08,1028.23
23.05,1028.25
22.97,1028.27
23,1028.29
23,1028.28
22.97,1028.27
22.98,1028.29
22.94,1028.31
22.95,1028.33
22.92,1028.32
22.84,1028.31
22.84,1028.33
22.84,1028.35
22.83,1028.34
22.83,1028.33
22.81,1028.35
22.86,1028.34
22.83,1028.33
22.85,1028.35
22.85,1028.37
22.86,1028.39
22.79,1028.38
22.81,1028.37
22.76,1028.39
22.8,1028.41
22.77,1028.43
22.77,1028.45
22.76,1028.44
22.72,1028.46
22.71,1028.48
22.69,1028.47
22.7,1028.46
22.63,1028.45
22.61,1028.47
22.58,1028.46
22.61,1028.48
22.6,1028.5
22.64,1028.52
22.63,1028.51
22.69,1028.5
22.66,1028.49
22.64,1028.48
22.63,1028.47
22.61,1028.46
22.6,1028.45
22.58,1028.47
22.47,1028.46
22.55,1028.48
22.56,1028.47
22.59,1028.46
22.58,1028.48
22.57,1028.5
22.58,1028.52
22.56,1028.54
22.52,1028.53
22.55,1028.55
22.57,1028.54
22.57,1028.56
22.55,1028.58
22.51,1028.57
22.46,1028.59
22.41,1028.58
22.4,1028.6
22.39,1028.62
22.35,1028.61
22.38,1028.63
22.37,1028.62
22.39,1028.61
22.37,1028.6
22.37,1028.59
22.37,1028.58
22.35,1028.6
22.35,1028.59
22.38,1028.61
22.35,1028.63
22.35,1028.62
22.32,1028.64
22.3,1028.63
22.28,1028.65
22.29,1028.67
22.27,1028.69
22.26,1028.71
22.23,1028.73
22.22,1028.72
22.28,1028.74
22.25,1028.76
22.25,1028.75
22.3,1028.77
22.31,1028.76
22.28,1028.75
22.27,1028.74
22.26,1028.76
22.27,1028.78
22.31,1028.8
22.28,1028.82
22.3,1028.84
22.33,1028.86
22.33,1028.85
22.31,1028.84
22.32,1028.86
22.31,1028.88
22.32,1028.87
22.33,1028.89
22.35,1028.91
22.33,1028.9
22.31,1028.89
22.32,1028.91
22.35,1028.93
22.38,1028.92
22.39,1028.91
22.4,1028.9
22.38,1028.89
22.34,1028.88
22.37,1028.87
22.36,1028.86
22.37,1028.85
22.4,1028.87
22.41,1028.89
22.44,1028.91
22.46,1028.9
22.41,1028.92
22.4,1028.94
22.4,1028.93
22.39,1028.92
22.4,1028.91
22.45,1028.9
22.47,1028.92
22.47,1028.94
22.47,1028.93
22.43,1028.95
22.4,1028.94
22.42,1028.93
22.45,1028.92
22.5,1028.94
22.54,1028.96
22.58,1028.98
22.59,1028.97
22.59,1028.99
22.61,1028.98
22.6,1029
22.59,1028.99
22.57,1029.01
22.56,1029.03
22.58,1029.05
22.65,1029.04
22.69,1029.06
22.74,1029.08
22.77,1029.07
22.82,1029.06
22.7,1029.05
22.66,1029.04
22.7,1029.03
22.79,1029.02
22.85,1029.01
22.93,1029
22.95,1028.99
22.8,1029.01
22.97,1029
23.01,1028.99
23.04,1029.01
23.07,1029
23.09,1029.02
23.04,1029.04
23.17,1029.06
23.04,1029.05
22.77,1029.07
22.79,1029.09
22.96,1029.08
22.99,1029.1
23.07,1029.12
23.11,1029.11
23.06,1029.13
22.85,1029.12
22.79,1029.11
22.81,1029.1
22.82,1029.12
22.74,1029.11
22.74,1029.13
22.76,1029.12
23.01,1029.14
23.04,1029.13
22.9,1029.15
22.84,1029.14
22.86,1029.16
23,1029.15
22.91,1029.17
22.89,1029.19
23.15,1029.21
23.15,1029.2
23.16,1029.22
23.21,1029.21
23.28,1029.2
23.12,1029.22
23.16,1029.24
23.29,1029.23
23.24,1029.25
23.08,1029.24
23.24,1029.23
23.34,1029.25
23.17,1029.24
23.25,1029.26
23.22,1029.28
23.03,1029.3
23.21,1029.29
23.19,1029.28
23,1029.3
23.02,1029.29
23.04,1029.31
23.04,1029.33
23.01,1029.32
23.19,1029.34
23.28,1029.33
23.45,1029.32
23.5,1029.34
23.45,1029.36
23.45,1029.38
23.39,1029.37
23.34,1029.36
23.48,1029.38
23.38,1029.4
23.41,1029.39
23.28,1029.41
23.38,1029.4
23.42,1029.42
23.45,1029.44
23.45,1029.46
23.43,1029.45
23.44,1029.44
23.4,1029.43
23.59,1029.42
23.53,1029.44
23.64,1029.46
23.55,1029.48
23.64,1029.47
23.58,1029.46
23.62,1029.48
23.48,1029.5
23.44,1029.52
23.48,1029.54
23.55,1029.56
23.52,1029.55
23.59,1029.57
23.64,1029.56
23.69,1029.58
23.47,1029.57
23.51,1029.59
23.47,1029.58
23.54,1029.57
23.31,1029.59
23.28,1029.61
23.28,1029.6
23.41,1029.59
23.31,1029.58
23.58,1029.57
23.6,1029.56
23.61,1029.55
23.61,1029.57
23.49,1029.56
23.62,1029.58
23.56,1029.57
23.49,1029.59
23.56,1029.58
23.52,1029.6
23.6,1029.59
23.79,1029.58
23.64,1029.57
23.85,1029.56
23.86,1029.55
23.83,1029.54
23.86,1029.53
23.85,1029.55
23.83,1029.57
23.82,1029.59
23.97,1029.58
24.01,1029.6
24.1,1029.62
23.95,1029.64
23.94,1029.63
24.18,1029.62
23.96,1029.61
24.05,1029.6
23.93,1029.62
24.09,1029.64
24.27,1029.66
24.33,1029.68
24.27,1029.7
24.29,1029.72
24.39,1029.74
24.49,1029.76
24.47,1029.78
24.47,1029.8
24.5,1029.82
24.52,1029.81
24.58,1029.83
24.62,1029.85
24.43,1029.87
24.37,1029.89
24.42,1029.91
24.46,1029.93
24.41,1029.95
24.38,1029.97
24.44,1029.99
24.54,1030.01
24.52,1030
24.57,1030.02
24.65,1030.01
24.6,1030.03
24.66,1030.02
24.62,1030.01
24.68,1030
24.71,1030.02
24.8,1030.01
24.8,1030
24.87,1029.99
24.83,1030.01
24.87,1030
24.99,1030.02
24.85,1030.04
24.97,1030.06
25.09,1030.08
25.06,1030.1
25.09,1030.12
25.1,1030.14
25.13,1030.16
24.92,1030.18
24.97,1030.2
24.97,1030.22
24.88,1030.24
24.92,1030.26
24.86,1030.25
24.97,1030.27
24.63,1030.29
24.74,1030.31
25.01,1030.33
25.1,1030.35
25.14,1030.37
25.18,1030.39
25.23,1030.38
25.19,1030.4
25.17,1030.42
25.2,1030.44
25.28,1030.43
25.19,1030.45
25.23,1030.44
25.26,1030.46
25.37,1030.48
25.25,1030.47
25.2,1030.46
25.2,1030.48
25.17,1030.47
25.07,1030.46
25.14,1030.48
24.91,1030.5
24.89,1030.52
25.08,1030.51
25.05,1030.5
25.22,1030.52
25.18,1030.51
25.19,1030.53
24.8,1030.55
24.72,1030.57
24.54,1030.56
24.33,1030.58
24.38,1030.57
24.55,1030.59
24.03,1030.58
24.03,1030.57
24.36,1030.59
24.68,1030.58
24.86,1030.6
24.9,1030.62
24.42,1030.61
24.46,1030.6
24.55,1030.59
24.42,1030.61
24.48,1030.63
24.39,1030.65
24.1,1030.64
24.01,1030.63
23.86,1030.62
24,1030.61
24.25,1030.63
24.31,1030.62
24.07,1030.61
24.08,1030.6
24.1,1030.62
24.18,1030.61
23.92,1030.6
23.8,1030.62
24.17,1030.64
24.23,1030.66
24.02,1030.68
24.04,1030.67
24.12,1030.66
24,1030.65
24.05,1030.64
24.06,1030.66
24.16,1030.68
24.48,1030.67
24.71,1030.66
24.77,1030.68
24.36,1030.7
24.52,1030.69
24.52,1030.68
24.36,1030.7
24.65,1030.72
24.65,1030.71
24.69,1030.73
24.77,1030.75
24.79,1030.74
24.59,1030.73
24.57,1030.75
24.42,1030.74
24.35,1030.73
24.28,1030.75
24.3,1030.74
23.99,1030.76
23.88,1030.78
23.8,1030.77
23.88,1030.79
23.76,1030.81
23.86,1030.8
23.88,1030.79
23.92,1030.78
23.91,1030.77
23.83,1030.79
23.85,1030.78
23.81,1030.77
24.06,1030.79
24.26,1030.78
24.21,1030.8
24.29,1030.79
24.24,1030.81
24.17,1030.8
24.24,1030.82
24.34,1030.81
24.12,1030.83
24.18,1030.82
24.38,1030.84
24.47,1030.83
24.54,1030.85
24.48,1030.84
24.46,1030.83
24.23,1030.85
24.13,1030.84
23.79,1030.86
23.65,1030.88
23.71,1030.87
23.91,1030.89
24.07,1030.88
24.12,1030.87
24.12,1030.86
23.87,1030.88
23.9,1030.87
24.15,1030.86
24.31,1030.88
24.29,1030.87
24.25,1030.86
24.3,1030.85
24.29,1030.87
24.11,1030.89
24.05,1030.91
24.06,1030.9
24.06,1030.89
24.26,1030.88
24.34,1030.87
24.25,1030.86
24.39,1030.88
24.42,1030.9
24.38,1030.89
24.45,1030.91
24.43,1030.9
24.44,1030.89
24.44,1030.88
24.51,1030.87
24.44,1030.86
24.38,1030.85
24.34,1030.87
24.17,1030.86
24.15,1030.85
23.99,1030.87
23.97,1030.89
24.3,1030.88
24.23,1030.87
24.43,1030.86
24.35,1030.85
24.36,1030.84
24.19,1030.83
24.14,1030.85
24.22,1030.84
24.24,1030.83
24.33,1030.82
24.29,1030.84
24.14,1030.83
24.2,1030.82
24.16,1030.84
24.22,1030.86
24.15,1030.88
24.09,1030.9
23.89,1030.92
23.83,1030.94
23.93,1030.96
23.82,1030.95
23.66,1030.97
23.78,1030.96
23.96,1030.95
23.93,1030.94
24.11,1030.93
24.21,1030.95
24.13,1030.97
23.8,1030.99
24,1031.01
24.18,1031
24.17,1031.02
24.11,1031.04
24.12,1031.06
24.16,1031.05
24.19,1031.04
24.18,1031.06
24.17,1031.08
24.21,1031.1
24.21,1031.09
24.11,1031.11
24.01,1031.1
24.02,1031.12
24.04,1031.11
23.87,1031.1
23.95,1031.09
23.87,1031.11
24.01,1031.13
24.05,1031.12
24.08,1031.11
24.07,1031.1
24.04,1031.12
24.1,1031.11
24.42,1031.1
24.48,1031.09
24.33,1031.08
24.26,1031.07
24.08,1031.09
24.06,1031.11
24.18,1031.1
24.15,1031.12
24.1,1031.14
24.13,1031.13
24.14,1031.12
24.22,1031.14
24.24,1031.13
24.03,1031.12
23.76,1031.11
24,1031.13
24.23,1031.15
24.34,1031.14
24.41,1031.13
24.4,1031.12
24.41,1031.14
24.32,1031.13
24.18,1031.12
24.1,1031.14
24.2,1031.13
24.13,1031.12
23.64,1031.14
23.17,1031.16
23.14,1031.15
23.49,1031.17
23.6,1031.19
23.61,1031.21
23.77,1031.2
23.66,1031.22
23.17,1031.24
23.47,1031.23
23.68,1031.22
23.45,1031.24
23.49,1031.23
23.59,1031.25
23.61,1031.24
23.55,1031.26
23.57,1031.25
23.65,1031.24
23.78,1031.23
23.72,1031.25
23.71,1031.24
23.68,1031.23
23.61,1031.22
23.69,1031.24
23.76,1031.26
23.65,1031.25
23,1031.27
23.07,1031.29
23.37,1031.31
23.49,1031.3
23.4,1031.29
22.66,1031.28
22.46,1031.27
22.94,1031.26
22.95,1031.25
23.06,1031.27
23.28,1031.29
23.23,1031.28
23.25,1031.3
23.53,1031.29
23.65,1031.28
23.76,1031.27
23.64,1031.26
23.59,1031.25
23.45,1031.27
23.21,1031.29
23.17,1031.28
23.19,1031.3
23.33,1031.29
23.5,1031.28
23.41,1031.27
23.34,1031.29
22.54,1031.28
23.06,1031.27
23.08,1031.26
23.37,1031.28
23.2,1031.27
23.14,1031.26
22.94,1031.28
23.06,1031.27
23.2,1031.26
23.39,1031.25
23.44,1031.27
23.58,1031.26
23.64,1031.25
23.56,1031.24
23.4,1031.26
23.45,1031.28
23.15,1031.3
23.19,1031.32
23.17,1031.34
23.03,1031.33
22.89,1031.35
22.87,1031.37
22.91,1031.36
22.89,1031.38
23.05,1031.37
23.25,1031.39
23.26,1031.41
23.17,1031.4
23.29,1031.39
23.24,1031.41
23.03,1031.43
23.09,1031.42
23.05,1031.44
23.25,1031.46
23.45,1031.48
23.48,1031.47
23.55,1031.46
23.41,1031.48
23.06,1031.47
22.74,1031.49
22.74,1031.48
23.01,1031.47
23.14,1031.46
23.14,1031.48
23.02,1031.5
23.05,1031.49
23.23,1031.51
23.43,1031.53
23.48,1031.52
23.57,1031.51
23.62,1031.53
23.56,1031.52
23.68,1031.51
23.76,1031.5
23.74,1031.49
23.8,1031.51
23.84,1031.53
23.87,1031.55
23.8,1031.57
23.83,1031.59
23.81,1031.58
23.83,1031.57
23.77,1031.59
23.85,1031.61
23.9,1031.63
23.89,1031.65
23.94,1031.67
24,1031.69
24.01,1031.68
24.07,1031.67
24.13,1031.69
24.15,1031.71
24.14,1031.7
24.14,1031.72
24.09,1031.71
24.04,1031.73
23.83,1031.72
23.93,1031.74
23.94,1031.73
23.94,1031.72
23.94,1031.74
23.98,1031.76
24,1031.75
23.99,1031.74
23.97,1031.76
23.96,1031.75
24.01,1031.74
23.9,1031.73
23.84,1031.75
23.84,1031.74
23.91,1031.73
23.98,1031.75
23.97,1031.77
24.05,1031.76
24.16,1031.78
24.22,1031.77
24.29,1031.79
24.31,1031.78
24.31,1031.77
24.39,1031.76
24.42,1031.78
24.43,1031.77
24.46,1031.79
24.47,1031.81
24.51,1031.8
24.53,1031.79
24.58,1031.78
24.57,1031.8
24.58,1031.79
24.61,1031.78
24.69,1031.8
24.72,1031.82
24.72,1031.84
24.72,1031.86
24.78,1031.85
24.79,1031.87
24.8,1031.86
24.81,1031.88
24.83,1031.87
24.85,1031.86
24.87,1031.85
24.9,1031.84
24.91,1031.83
24.99,1031.85
25.05,1031.84
25.1,1031.86
25.1,1031.85
25.15,1031.84
25.13,1031.83
25.14,1031.82
25.24,1031.81
25.29,1031.8
25.33,1031.82
25.33,1031.81
25.37,1031.83
25.34,1031.82
25.45,1031.84
25.4,1031.83
25.41,1031.82
25.41,1031.84
25.47,1031.83
25.48,1031.82
25.46,1031.81
25.45,1031.83
25.47,1031.85
25.46,1031.87
25.48,1031.89
25.52,1031.91
25.59,1031.9
25.71,1031.92
25.76,1031.94
25.84,1031.93
25.87,1031.95
25.9,1031.94
25.87,1031.93
25.9,1031.92
25.84,1031.91
25.84,1031.93
25.82,1031.92
25.77,1031.94
25.76,1031.93
25.76,1031.95
25.78,1031.88
25.76,1031.88
25.76,1031.9
25.78,1031.89
25.81,1031.88
25.81,1031.88
25.85,1031.88
25.87,1031.88
25.87,1031.88
25.91,1031.88
25.9,1031.9
25.91,1031.92
25.93,1031.91
25.93,1031.89
25.91,1031.88
25.95,1031.9
25.94,1031.89
25.91,1031.88
25.9,1031.88
25.91,1031.9
25.93,1031.89
25.94,1031.88
25.95,1031.9
26.01,1031.89
26.07,1031.91
26.05,1031.93
26,1031.95
26.02,1031.97
26.04,1031.95
25.99,1031.97
25.91,1031.99
25.87,1031.98
25.94,1032
26.02,1031.98
25.99,1032
26.04,1032.02
26.06,1032.04
26.06,1032.06
26.08,1032.04
26.06,1032.06
26.11,1032.08
26.14,1032.1
26.16,1032.09
26.19,1032.08
26.21,1032.1
26.19,1032.12
26.14,1032.14
26.13,1032.12
26.15,1032.1
26.15,1032.09
26.16,1032.08
26.18,1032.1
26.17,1032.12
26.16,1032.1
26.19,1032.12
26.17,1032.1
26.19,1032.09
26.19,1032.11
26.22,1032.1
26.21,1032.12
26.21,1032.1
26.2,1032.09
26.2,1032.11
26.21,1032.13
26.22,1032.15
26.25,1032.17
26.23,1032.19
26.19,1032.17
26.2,1032.19
26.25,1032.17
26.25,1032.19
26.29,1032.17
26.37,1032.19
26.37,1032.17
26.38,1032.15
26.41,1032.17
26.35,1032.15
26.26,1032.14
26.25,1032.16
26.32,1032.15
26.4,1032.14
26.4,1032.12
26.42,1032.1
26.48,1032.09
26.49,1032.11
26.5,1032.1
26.44,1032.09
26.36,1032.11
26.31,1032.1
26.39,1032.12
26.53,1032.1
26.57,1032.09
26.59,1032.08
26.51,1032.1
26.39,1032.09
26.37,1032.11
26.48,1032.1
26.55,1032.09
26.64,1032.08
26.65,1032.06
26.61,1032.08
26.43,1032.06
26.4,1032.04
26.42,1032.03
26.47,1032.02
26.5,1032
26.46,1032.02
26.51,1032
26.53,1031.98
26.6,1032
26.55,1032.02
26.52,1032.04
26.51,1032.06
26.49,1032.08
26.52,1032.06
26.57,1032.08
26.5,1032.1
26.57,1032.09
26.55,1032.08
26.6,1032.1
26.58,1032.12
26.6,1032.14
26.56,1032.12
26.53,1032.1
26.48,1032.12
26.45,1032.14
26.49,1032.16
26.55,1032.18
26.51,1032.2
26.47,1032.22
26.54,1032.24
26.49,1032.22
26.52,1032.24
26.49,1032.26
26.45,1032.24
26.47,1032.22
26.46,1032.21
26.29,1032.2
26.14,1032.22
26.15,1032.21
26.2,1032.2
26.1,1032.22
26.06,1032.21
26.09,1032.2
26.06,1032.22
26.14,1032.21
25.96,1032.2
26.01,1032.22
26.09,1032.24
25.88,1032.22
26.09,1032.24
25.94,1032.26
25.83,1032.24
25.87,1032.26
25.73,1032.24
25.73,1032.22
25.74,1032.24
25.99,1032.22
25.94,1032.24
25.87,1032.26
25.79,1032.28
25.88,1032.27
25.99,1032.29
25.86,1032.31
25.67,1032.33
25.76,1032.35
25.77,1032.37
25.83,1032.35
25.82,1032.37
25.91,1032.35
26.04,1032.37
25.98,1032.39
26.05,1032.41
26.04,1032.43
25.97,1032.45
25.87,1032.43
25.62,1032.45
25.58,1032.47
25.63,1032.45
25.64,1032.47
25.62,1032.49
25.56,1032.51
25.53,1032.49
25.47,1032.47
25.58,1032.49
25.66,1032.47
25.6,1032.45
25.72,1032.43
25.65,1032.45
25.55,1032.47
25.55,1032.49
25.57,1032.51
25.58,1032.49
25.63,1032.47
25.59,1032.49
25.53,1032.51
25.49,1032.53
25.32,1032.52
25.34,1032.54
25.36,1032.56
25.31,1032.55
25.22,1032.57
25.05,1032.55
25,1032.57
24.98,1032.59
25.18,1032.61
25.01,1032.63
25.1,1032.65
25.1,1032.64
25.13,1032.66
25.02,1032.65
25.03,1032.64
24.98,1032.62
24.89,1032.6
24.89,1032.62
25.13,1032.6
25.21,1032.58
25.27,1032.56
25.2,1032.55
25.37,1032.57
25.31,1032.55
25.31,1032.54
25.43,1032.53
25.59,1032.55
25.88,1032.54
25.84,1032.53
25.86,1032.52
25.96,1032.54
26.01,1032.56
25.93,1032.58
25.88,1032.6
25.89,1032.58
25.87,1032.6
25.65,1032.62
25.64,1032.6
25.73,1032.58
25.91,1032.6
25.72,1032.62
25.57,1032.64
25.56,1032.62
25.34,1032.64
25.3,1032.62
25.25,1032.6
25.11,1032.62
25.06,1032.64
24.82,1032.66
25.02,1032.68
25.05,1032.7
25.27,1032.68
25.14,1032.7
25.06,1032.72
25.13,1032.7
25.08,1032.68
25.22,1032.7
25.14,1032.68
25.15,1032.67
25.08,1032.66
25.1,1032.65
25.05,1032.64
25.15,1032.62
25.07,1032.6
24.9,1032.58
24.87,1032.56
24.78,1032.58
24.75,1032.6
24.61,1032.62
24.75,1032.6
24.76,1032.62
24.66,1032.64
24.62,1032.66
24.65,1032.68
24.4,1032.7
24.4,1032.72
24.26,1032.7
24.34,1032.72
24.56,1032.74
24.61,1032.76
24.61,1032.78
24.72,1032.8
24.75,1032.82
24.66,1032.84
24.59,1032.82
24.48,1032.84
24.53,1032.86
24.48,1032.88
24.52,1032.9
24.5,1032.89
24.55,1032.91
24.53,1032.93
24.42,1032.92
24.57,1032.91
24.49,1032.93
24.53,1032.92
24.39,1032.91
24.44,1032.9
24.42,1032.92
24.48,1032.94
24.48,1032.93
24.49,1032.92
24.58,1032.91
24.57,1032.93
24.55,1032.92
24.58,1032.94
24.49,1032.96
24.48,1032.98
24.51,1032.97
24.53,1032.96
24.6,1032.98
24.66,1033
24.65,1033.02
24.53,1033.04
24.56,1033.06
24.47,1033.08
24.47,1033.07
24.41,1033.06
24.28,1033.05
24.28,1033.07
24.26,1033.06
24.23,1033.08
24.17,1033.1
24.23,1033.12
24.16,1033.14
24.1,1033.13
24.02,1033.12
23.94,1033.11
23.92,1033.1
23.93,1033.09
23.84,1033.08
23.78,1033.07
23.8,1033.09
23.69,1033.08
23.57,1033.1
23.27,1033.09
23.28,1033.11
23.25,1033.1
23.28,1033.12
23.37,1033.14
23.37,1033.16
23.47,1033.15
23.55,1033.14
23.54,1033.16
23.46,1033.18
23.5,1033.2
23.49,1033.19
23.55,1033.21
23.54,1033.23
23.56,1033.25
23.6,1033.27
23.68,1033.26
23.53,1033.24
23.51,1033.23
23.59,1033.22
23.55,1033.21
23.44,1033.2
23.45,1033.22
23.42,1033.21
23.44,1033.23
23.47,1033.22
23.4,1033.24
23.56,1033.26
23.39,1033.28
23.4,1033.27
23.5,1033.26
23.66,1033.28
23.65,1033.27
23.76,1033.29
23.77,1033.28
23.72,1033.3
23.71,1033.32
23.8,1033.31
23.77,1033.33
23.91,1033.35
23.98,1033.37
24.07,1033.39
24.08,1033.41
23.86,1033.4
23.91,1033.42
23.87,1033.41
23.92,1033.43
23.95,1033.45
24.01,1033.44
24.03,1033.43
23.75,1033.45
23.52,1033.44
23.46,1033.46
23.29,1033.48
23.23,1033.5
23.36,1033.52
23.43,1033.54
23.47,1033.56
23.46,1033.55
23.28,1033.54
23.29,1033.56
23.27,1033.55
23.27,1033.57
23.32,1033.56
23.26,1033.58
22.96,1033.6
22.97,1033.59
23.09,1033.61
23.17,1033.63
23.17,1033.62
23.15,1033.61
23.31,1033.63
23.37,1033.65
23.39,1033.67
23.32,1033.69
23.41,1033.71
23.43,1033.7
23.44,1033.72
23.41,1033.71
23.29,1033.73
23.49,1033.75
23.44,1033.74
23.41,1033.73
23.4,1033.72
23.56,1033.74
23.61,1033.73
23.38,1033.72
23.34,1033.71
23.34,1033.7
23.5,1033.72
23.73,1033.74
23.82,1033.73
24.12,1033.75
24.06,1033.74
23.88,1033.73
23.81,1033.75
23.61,1033.74
23.56,1033.76
23.84,1033.78
24.07,1033.77
24.36,1033.79
24.51,1033.78
24.51,1033.8
24.38,1033.79
24.3,1033.78
24.47,1033.77
24.47,1033.79
24.47,1033.81
24.36,1033.8
24.2,1033.79
24.26,1033.78
24.41,1033.8
24.45,1033.79
24.29,1033.78
24.24,1033.77
24.41,1033.79
24.35,1033.78
24.31,1033.77
24.54,1033.79
24.68,1033.81
24.74,1033.83
24.86,1033.82
24.88,1033.84
24.72,1033.83
24.89,1033.85
24.98,1033.87
24.96,1033.86
25.06,1033.88
25.05,1033.87
25.03,1033.89
25.07,1033.87
25.18,1033.89
25.23,1033.91
25.25,1033.89
25.25,1033.87
25.25,1033.86
25.21,1033.88
25.22,1033.87
25.29,1033.86
25.3,1033.88
25.35,1033.9
25.43,1033.92
25.45,1033.94
25.48,1033.96
25.43,1033.98
25.45,1033.96
25.5,1033.94
25.53,1033.96
25.51,1033.94
25.52,1033.92
25.5,1033.94
25.57,1033.96
25.53,1033.94
25.53,1033.96
25.52,1033.98
25.55,1034
25.58,1033.98
25.66,1034
25.72,1033.98
25.77,1034
25.78,1033.98
25.81,1034
25.81,1034.02
25.79,1034
25.77,1034.02
25.77,1034
25.73,1034.02
25.74,1034
25.73,1033.98
25.73,1033.96
25.69,1033.98
25.73,1034
25.76,1034.02
25.76,1034
25.79,1033.98
25.83,1033.96
25.85,1033.98
25.84,1033.96
25.79,1033.94
25.78,1033.92
25.8,1033.9
25.82,1033.92
25.85,1033.94
25.88,1033.96
25.95,1033.94
26.02,1033.96
26.03,1033.98
26.08,1033.96
26.11,1033.98
26.13,1034
26.13,1034.02
26.14,1034
26.16,1034.02
26.08,1034
25.94,1034.02
25.99,1034
26.02,1033.98
26.09,1034
26.05,1034.02
26.05,1034
26,1033.98
25.99,1033.96
25.97,1033.98
25.97,1034
26.01,1033.98
26,1034
26.02,1034.02
25.99,1034
25.89,1034.02
25.92,1034
26,1033.98
26.05,1034
25.99,1034.02
26.03,1034.04
26.1,1034.06
25.99,1034.08
26.13,1034.1
26.12,1034.09
26.03,1034.07
26.05,1034.05
26.07,1034.03
26.16,1034.01
26.22,1034.03
26.23,1034.01
26.23,1034.03
26.29,1034.01
26.27,1033.99
26.17,1033.97
26.2,1033.95
26.12,1033.97
26.15,1033.99
26.19,1034.01
26.26,1034.03
26.17,1034.01
26.27,1034.03
26.23,1034.05
26.31,1034.03
26.29,1034.05
26.33,1034.07
26.36,1034.09
26.39,1034.07
26.25,1034.05
26.24,1034.07
26.34,1034.09
26.11,1034.07
26.29,1034.05
26.43,1034.07
26.48,1034.09
26.51,1034.11
26.5,1034.09
26.54,1034.11
26.59,1034.09
26.61,1034.07
26.58,1034.09
26.55,1034.11
26.59,1034.13
26.59,1034.11
26.65,1034.09
26.59,1034.07
26.59,1034.05
26.63,1034.07
26.64,1034.05
26.65,1034.07
26.67,1034.05
26.68,1034.07
26.7,1034.05
26.71,1034.07
26.72,1034.09
26.73,1034.07
26.74,1034.09
26.75,1034.07
26.81,1034.09
26.84,1034.11
26.83,1034.09
26.82,1034.11
26.85,1034.09
26.86,1034.11
26.8,1034.09
26.81,1034.11
26.72,1034.09
26.83,1034.11
26.85,1034.09
26.87,1034.11
26.78,1034.09
26.62,1034.07
26.64,1034.05
26.72,1034.03
26.58,1034.01
26.72,1034.03
26.69,1034.05
26.76,1034.07
26.62,1034.09
26.4,1034.11
26.63,1034.09
26.69,1034.07
26.59,1034.05
26.76,1034.07
26.81,1034.05
26.86,1034.07
26.9,1034.05
26.91,1034.03
26.92,1034.05
26.82,1034.07
26.9,1034.09
26.92,1034.11
26.98,1034.09
26.63,1034.11
26.18,1034.13
26.18,1034.15
26.14,1034.17
26.37,1034.19
26.43,1034.17
26.72,1034.19
26.76,1034.21
26.78,1034.23
26.54,1034.25
26.28,1034.27
26.62,1034.29
26.77,1034.28
26.93,1034.26
27.02,1034.28
27.06,1034.26
26.89,1034.28
26.69,1034.26
26.79,1034.24
26.92,1034.22
27.01,1034.24
27.02,1034.26
26.92,1034.24
26.41,1034.22
26.62,1034.2
25.97,1034.18
26.15,1034.16
26.5,1034.18
26.75,1034.2
26.86,1034.18
26.94,1034.16
26.91,1034.14
26.4,1034.12
26.41,1034.11
26.36,1034.13
26.33,1034.15
26.38,1034.17
26.66,1034.19
26.44,1034.17
25.88,1034.19
25.75,1034.17
25.04,1034.15
24.99,1034.13
25.06,1034.11
25.24,1034.13
24.89,1034.15
24.76,1034.13
24.24,1034.11
24.79,1034.09
24.47,1034.11
24.66,1034.13
24.5,1034.11
24.2,1034.09
24.42,1034.11
24.7,1034.09
24.83,1034.11
25.08,1034.09
25.31,1034.11
25.05,1034.13
24.89,1034.11
24.91,1034.13
25.04,1034.15
25.16,1034.17
25.13,1034.19
24.92,1034.21
24.94,1034.19
25.04,1034.21
25.06,1034.19
25.17,1034.21
24.97,1034.23
24.6,1034.21
24.76,1034.19
24.63,1034.17
24.98,1034.19
25.07,1034.21
25.25,1034.23
25.09,1034.21
24.72,1034.23
24.4,1034.21
24.35,1034.19
24.12,1034.21
24.13,1034.23
23.75,1034.21
23.85,1034.23
24.1,1034.21
24.28,1034.19
24.25,1034.21
24.09,1034.19
23.91,1034.17
23.71,1034.15
23.92,1034.13
24.04,1034.11
24.24,1034.09
24.42,1034.07
24.27,1034.05
24.54,1034.03
24.68,1034.05
24.94,1034.03
25.14,1034.05
25.21,1034.03
24.59,1034.01
24.42,1033.99
24.42,1034.01
24.38,1033.99
24.24,1033.97
24.4,1033.95
24.73,1033.97
24.48,1033.99
24.24,1033.97
24.24,1033.95
24.3,1033.97
24.64,1033.95
24.86,1033.93
24.97,1033.95
24.77,1033.97
24.45,1033.99
24.37,1033.97
24.25,1033.95
24.03,1033.93
24.03,1033.91
24.22,1033.89
24.17,1033.87
24.01,1033.86
24.13,1033.88
24.08,1033.87
23.98,1033.86
24.49,1033.88
24.61,1033.9
24.28,1033.92
24.35,1033.9
24.28,1033.92
24.18,1033.9
24.2,1033.92
24.46,1033.9
24.64,1033.92
24.45,1033.94
24.52,1033.96
