Time,ColorTemp, Lux, R, G, B, C
1608672417,6775,1859,2736,3534,3867,10962
1608672438,6775,1859,2736,3534,3867,10962
1608672459,6777,1860,2736,3535,3868,10963
1608672480,6777,1860,2736,3535,3868,10963
1608672500,6775,1859,2737,3535,3868,10965
1608672521,6777,1860,2736,3535,3868,10965
1608672542,6777,1860,2736,3535,3868,10964
1608672562,6777,1860,2736,3535,3868,10965
1608672583,6776,1859,2737,3535,3869,10966
1608672604,6777,1860,2736,3535,3868,10965
1608672624,6776,1860,2737,3536,3869,10968
1608672645,6776,1860,2737,3536,3869,10967
1608672666,6778,1860,2737,3536,3870,10969
1608672687,6778,1860,2737,3536,3870,10969
1608672707,6777,1860,2738,3537,3871,10971
1608672728,6777,1862,2738,3538,3871,10972
1608672749,6777,1862,2738,3538,3871,10974
1608672769,6778,1861,2738,3538,3872,10973
1608672790,6778,1861,2739,3539,3873,10976
1608672811,6778,1861,2739,3539,3873,10978
1608672831,6776,1863,2740,3540,3873,10978
1608672852,6776,1863,2740,3540,3873,10979
1608672873,6777,1862,2740,3540,3874,10979
1608672894,6777,1862,2740,3540,3874,10981
1608672914,6777,1862,2740,3540,3874,10981
1608672935,6777,1862,2740,3540,3874,10982
1608672956,6779,1863,2740,3541,3875,10983
1608672976,6778,1862,2741,3541,3876,10984
1608672997,6778,1862,2741,3541,3876,10984
1608673018,6778,1862,2741,3541,3876,10984
1608673039,6778,1862,2741,3541,3876,10985
1608673059,6778,1862,2741,3541,3876,10985
1608673080,6777,1862,2741,3541,3875,10984
1608673101,6778,1862,2742,3542,3877,10988
1608673121,6778,1864,2742,3543,3877,10988
1608673142,6778,1863,2741,3542,3876,10987
1608673163,6778,1864,2742,3543,3877,10990
1608673183,6778,1864,2742,3543,3877,10989
1608673204,6778,1864,2742,3543,3877,10990
1608673225,6778,1864,2742,3543,3877,10991
1608673246,6779,1865,2742,3544,3878,10992
1608673266,6778,1865,2743,3545,3879,10995
1608673287,6778,1865,2743,3545,3879,10994
1608673308,6780,1864,2743,3545,3880,10996
1608673328,6780,1864,2743,3545,3880,10996
1608673349,6780,1864,2743,3545,3880,10996
1608673370,6778,1866,2744,3546,3880,10997
1608673390,6778,1866,2744,3546,3880,10997
1608673411,6778,1866,2744,3546,3880,10998
1608673432,6779,1865,2744,3546,3881,10999
1608673453,6779,1865,2744,3546,3881,10998
1608673473,6777,1866,2745,3547,3881,11000
1608673494,6779,1867,2744,3547,3881,11000
1608673515,6777,1866,2745,3547,3881,11002
1608673535,6777,1866,2745,3547,3881,11001
1608673556,6779,1866,2745,3547,3882,11003
1608673577,6779,1866,2745,3547,3882,11002
1608673598,6779,1867,2745,3548,3882,11002
1608673618,6779,1867,2745,3548,3882,11003
1608673639,6777,1867,2746,3548,3882,11004
1608673660,6777,1867,2746,3548,3882,11003
1608673680,6778,1868,2746,3549,3883,11006
1608673701,6778,1868,2746,3549,3883,11006
1608673722,6778,1868,2746,3549,3883,11006
1608673742,6778,1868,2746,3549,3883,11007
1608673763,6777,1868,2747,3550,3884,11009
1608673784,6779,1867,2747,3550,3885,11011
1608673805,6779,1869,2747,3551,3885,11012
1608673825,6779,1869,2747,3551,3885,11011
1608673846,6779,1869,2747,3551,3885,11011
1608673867,6779,1869,2747,3551,3885,11011
1608673887,6777,1870,2747,3551,3884,11011
1608673908,6779,1869,2747,3551,3885,11012
1608673929,6780,1868,2747,3551,3886,11014
1608673949,6779,1869,2747,3551,3885,11013
1608673970,6777,1869,2748,3551,3885,11014
1608673991,6777,1870,2748,3552,3885,11014
1608674012,6778,1870,2748,3552,3886,11016
1608674032,6778,1870,2748,3552,3886,11015
1608674053,6778,1871,2748,3553,3886,11017
1608674074,6779,1871,2749,3554,3888,11020
1608674094,6778,1870,2749,3553,3887,11018
1608674115,6778,1870,2749,3553,3887,11019
1608674136,6778,1870,2749,3553,3887,11018
1608674157,6778,1870,2749,3553,3887,11019
1608674177,6779,1871,2749,3554,3888,11022
1608674198,6777,1871,2750,3554,3888,11022
1608674219,6779,1871,2749,3554,3888,11021
1608674239,6779,1871,2750,3555,3889,11022
1608674260,6779,1871,2750,3555,3889,11024
1608674281,6779,1871,2750,3555,3889,11023
1608674301,6779,1871,2750,3555,3889,11026
1608674322,6779,1871,2750,3555,3889,11025
1608674343,6778,1872,2751,3556,3890,11028
1608674364,6778,1872,2751,3556,3890,11027
1608674384,6778,1872,2751,3556,3890,11028
1608674405,6778,1872,2751,3556,3890,11027
1608674426,6779,1871,2751,3556,3891,11029
1608674446,6781,1872,2751,3557,3892,11031
1608674467,6777,1872,2752,3557,3891,11031
1608674488,6777,1872,2752,3557,3891,11031
1608674508,6779,1873,2751,3557,3891,11030
1608674529,6779,1873,2752,3558,3892,11032
1608674550,6777,1872,2752,3557,3891,11031
1608674571,6777,1872,2752,3557,3891,11031
1608674591,6779,1873,2752,3558,3892,11033
1608674612,6779,1873,2752,3558,3892,11034
1608674633,6779,1873,2752,3558,3892,11033
1608674653,6779,1873,2752,3558,3892,11033
1608674674,6780,1874,2752,3559,3893,11035
1608674695,6778,1874,2753,3559,3893,11035
1608674716,6780,1873,2753,3559,3894,11036
1608674736,6780,1873,2753,3559,3894,11037
1608674757,6780,1873,2753,3559,3894,11037
1608674778,6780,1875,2753,3560,3894,11038
1608674798,6780,1875,2753,3560,3894,11038
1608674819,6780,1875,2753,3560,3894,11039
1608674840,6780,1873,2753,3559,3894,11038
1608674860,6780,1875,2753,3560,3894,11039
1608674881,6779,1874,2754,3560,3895,11040
1608674902,6779,1875,2754,3561,3895,11042
1608674923,6779,1875,2754,3561,3895,11042
1608674943,6778,1876,2755,3562,3896,11044
1608674964,6778,1876,2755,3562,3896,11042
1608674985,6778,1876,2755,3562,3896,11044
1608675005,6778,1876,2755,3562,3896,11044
1608675026,6778,1876,2755,3562,3896,11045
1608675047,6780,1877,2755,3563,3897,11046
1608675067,6781,1876,2755,3563,3898,11047
1608675088,6780,1877,2755,3563,3897,11047
1608675109,6780,1877,2755,3563,3897,11046
1608675130,6778,1876,2756,3563,3897,11047
1608675150,6779,1875,2756,3563,3898,11048
1608675171,6779,1875,2756,3563,3898,11049
1608675192,6779,1875,2756,3563,3898,11048
1608675212,6779,1875,2756,3563,3898,11050
1608675233,6781,1876,2756,3564,3899,11050
1608675254,6779,1876,2757,3564,3899,11052
1608675275,6779,1878,2757,3565,3899,11052
1608675295,6779,1876,2757,3564,3899,11051
1608675316,6779,1876,2757,3564,3899,11052
1608675337,6779,1876,2757,3564,3899,11051
1608675357,6779,1878,2757,3565,3899,11053
1608675378,6780,1877,2757,3565,3900,11053
1608675399,6780,1877,2757,3565,3900,11054
1608675419,6780,1877,2757,3565,3900,11055
1608675440,6780,1877,2757,3565,3900,11054
1608675461,6778,1878,2758,3566,3900,11056
1608675482,6779,1877,2758,3566,3901,11055
1608675502,6781,1878,2757,3566,3901,11055
1608675523,6780,1877,2757,3565,3900,11055
1608675544,6779,1877,2758,3566,3901,11057
1608675564,6779,1877,2758,3566,3901,11058
1608675585,6781,1878,2758,3567,3902,11059
1608675606,6779,1879,2758,3567,3901,11059
1608675626,6781,1877,2758,3566,3902,11059
1608675647,6781,1878,2758,3567,3902,11061
1608675668,6779,1878,2759,3567,3902,11060
1608675689,6779,1878,2759,3567,3902,11060
1608675709,6779,1878,2759,3567,3902,11061
1608675730,6779,1878,2759,3567,3902,11062
1608675751,6780,1879,2759,3568,3903,11064
1608675771,6780,1879,2759,3568,3903,11063
1608675792,6779,1879,2759,3568,3902,11062
1608675813,6779,1879,2759,3568,3902,11063
1608675834,6780,1879,2759,3568,3903,11064
1608675854,6780,1879,2759,3568,3903,11063
1608675875,6780,1880,2759,3569,3903,11063
1608675896,6778,1880,2760,3569,3903,11066
1608675916,6778,1880,2760,3569,3903,11065
1608675937,6780,1881,2760,3570,3904,11066
1608675958,6780,1881,2760,3570,3904,11067
1608675978,6780,1881,2760,3570,3904,11067
1608675999,6781,1880,2760,3570,3905,11068
1608676020,6780,1881,2760,3570,3904,11067
1608676041,6781,1880,2760,3570,3905,11069
1608676061,6779,1881,2761,3571,3905,11071
1608676082,6779,1880,2761,3570,3905,11070
1608676103,6779,1881,2761,3571,3905,11070
1608676123,6779,1881,2761,3571,3905,11070
1608676144,6781,1881,2761,3571,3906,11072
1608676165,6779,1881,2761,3571,3905,11071
1608676185,6779,1881,2761,3571,3905,11071
1608676206,6781,1881,2761,3571,3906,11072
1608676227,6779,1881,2761,3571,3905,11071
1608676248,6779,1881,2761,3571,3905,11070
1608676268,6779,1881,2761,3571,3905,11072
1608676289,6779,1882,2762,3572,3906,11074
1608676310,6779,1883,2761,3572,3905,11071
1608676330,6779,1883,2761,3572,3905,11072
1608676351,6781,1882,2761,3572,3906,11072
1608676372,6780,1881,2762,3572,3907,11074
1608676393,6779,1882,2762,3572,3906,11073
1608676413,6779,1882,2762,3572,3906,11074
1608676434,6780,1883,2762,3573,3907,11075
1608676455,6779,1883,2762,3573,3906,11075
1608676475,6780,1883,2762,3573,3907,11076
1608676496,6779,1883,2762,3573,3906,11075
1608676517,6780,1883,2762,3573,3907,11076
1608676537,6780,1884,2762,3574,3907,11077
1608676558,6780,1883,2762,3573,3907,11076
1608676579,6778,1884,2763,3574,3907,11078
1608676600,6778,1884,2763,3574,3907,11077
1608676620,6779,1883,2763,3574,3908,11079
1608676641,6779,1883,2763,3574,3908,11080
1608676662,6781,1884,2763,3575,3909,11080
1608676682,6781,1884,2763,3575,3909,11082
1608676703,6781,1884,2763,3575,3909,11081
1608676724,6781,1884,2763,3575,3909,11083
1608676744,6781,1884,2763,3575,3909,11082
1608676765,6780,1883,2764,3575,3910,11083
1608676786,6780,1885,2764,3576,3910,11084
1608676807,6779,1884,2764,3575,3909,11083
1608676827,6779,1885,2764,3576,3909,11083
1608676848,6780,1885,2764,3576,3910,11085
1608676869,6780,1885,2764,3576,3910,11085
1608676889,6780,1885,2764,3576,3910,11086
1608676910,6780,1885,2764,3576,3910,11086
1608676931,6778,1884,2765,3576,3910,11087
1608676952,6780,1885,2765,3577,3911,11087
1608676972,6778,1884,2765,3576,3910,11087
1608676993,6780,1885,2765,3577,3911,11088
1608677014,6780,1885,2765,3577,3911,11090
1608677034,6780,1885,2765,3577,3911,11088
1608677055,6780,1885,2765,3577,3911,11089
1608677076,6780,1885,2765,3577,3911,11090
1608677096,6780,1885,2765,3577,3911,11089
1608677117,6779,1886,2766,3578,3912,11093
1608677138,6781,1886,2765,3578,3912,11091
1608677159,6779,1886,2766,3578,3912,11092
1608677179,6780,1887,2766,3579,3913,11093
1608677200,6780,1887,2766,3579,3913,11092
1608677221,6782,1887,2766,3580,3914,11094
1608677241,6780,1887,2766,3579,3913,11094
1608677262,6780,1888,2766,3580,3913,11095
1608677283,6780,1888,2766,3580,3913,11095
1608677303,6782,1887,2766,3580,3914,11095
1608677324,6780,1887,2767,3580,3914,11096
1608677345,6780,1887,2767,3580,3914,11096
1608677366,6778,1888,2767,3580,3913,11096
1608677386,6780,1887,2767,3580,3914,11097
1608677407,6780,1887,2767,3580,3914,11096
1608677428,6781,1888,2767,3581,3915,11098
1608677448,6781,1888,2767,3581,3915,11099
1608677469,6781,1888,2767,3581,3915,11098
1608677490,6781,1888,2767,3581,3915,11099
1608677511,6779,1888,2768,3581,3915,11100
1608677531,6779,1889,2768,3582,3915,11101
1608677552,6781,1888,2768,3582,3916,11103
1608677573,6783,1889,2767,3582,3916,11101
1608677593,6781,1888,2768,3582,3916,11103
1608677614,6782,1888,2768,3582,3917,11103
1608677635,6782,1889,2768,3583,3917,11104
1608677655,6782,1889,2768,3583,3917,11104
1608677676,6780,1889,2769,3583,3917,11105
1608677697,6780,1889,2769,3583,3917,11106
1608677718,6780,1889,2769,3583,3917,11106
1608677738,6781,1890,2769,3584,3918,11107
1608677759,6780,1889,2769,3583,3917,11107
1608677780,6781,1890,2769,3584,3918,11108
1608677800,6781,1890,2769,3584,3918,11109
1608677821,6780,1891,2770,3585,3918,11110
1608677842,6780,1889,2770,3584,3918,11109
1608677862,6780,1891,2770,3585,3918,11110
1608677883,6782,1890,2770,3585,3920,11113
1608677904,6781,1890,2770,3585,3919,11112
1608677925,6781,1890,2770,3585,3919,11112
1608677945,6780,1891,2771,3586,3920,11114
1608677966,6780,1891,2771,3586,3920,11114
1608677987,6780,1891,2771,3586,3920,11114
1608678007,6782,1892,2771,3587,3921,11115
1608678028,6780,1891,2771,3586,3920,11114
1608678049,6782,1892,2771,3587,3921,11117
1608678070,6782,1892,2771,3587,3921,11117
1608678090,6781,1892,2772,3588,3922,11119
1608678111,6782,1892,2771,3587,3921,11117
1608678132,6781,1892,2772,3588,3922,11119
1608678152,6781,1892,2772,3588,3922,11120
1608678173,6781,1892,2772,3588,3922,11120
1608678194,6783,1893,2772,3589,3923,11120
1608678214,6783,1893,2772,3589,3923,11122
1608678235,6781,1893,2773,3589,3923,11122
1608678256,6783,1893,2772,3589,3923,11121
1608678277,6781,1894,2773,3590,3923,11123
1608678297,6781,1893,2773,3589,3923,11124
1608678318,6782,1894,2773,3590,3924,11124
1608678339,6783,1893,2773,3590,3925,11127
1608678359,6783,1893,2773,3590,3925,11127
1608678380,6782,1894,2773,3590,3924,11126
1608678401,6782,1894,2773,3590,3924,11126
1608678421,6780,1893,2774,3590,3924,11126
1608678442,6780,1893,2774,3590,3924,11127
1608678463,6780,1895,2774,3591,3924,11128
1608678484,6780,1893,2774,3590,3924,11128
1608678504,6781,1894,2774,3591,3925,11129
1608678525,6780,1895,2774,3591,3924,11128
1608678546,6781,1894,2774,3591,3925,11128
1608678566,6780,1895,2774,3591,3924,11128
1608678587,6780,1895,2774,3591,3924,11128
1608678608,6780,1895,2774,3591,3924,11128
1608678629,6779,1894,2775,3591,3925,11130
1608678649,6779,1894,2775,3591,3925,11130
1608678670,6779,1895,2775,3592,3925,11131
1608678691,6781,1895,2775,3592,3926,11131
1608678711,6781,1895,2775,3592,3926,11131
1608678732,6781,1895,2775,3592,3926,11133
1608678753,6780,1895,2776,3593,3927,11135
1608678773,6780,1897,2776,3594,3927,11136
1608678794,6780,1897,2776,3594,3927,11137
1608678815,6780,1897,2776,3594,3927,11137
1608678836,6782,1896,2776,3594,3928,11138
1608678856,6782,1896,2776,3594,3928,11137
1608678877,6782,1896,2776,3594,3928,11137
1608678898,6780,1897,2776,3594,3927,11137
1608678918,6780,1897,2776,3594,3927,11137
1608678939,6782,1896,2776,3594,3928,11138
1608678960,6782,1896,2776,3594,3928,11139
1608678980,6782,1898,2776,3595,3928,11139
1608679001,6782,1896,2776,3594,3928,11138
1608679022,6780,1897,2777,3595,3928,11139
1608679043,6781,1896,2777,3595,3929,11141
1608679063,6780,1897,2777,3595,3928,11139
1608679084,6781,1896,2777,3595,3929,11140
1608679105,6781,1898,2777,3596,3929,11142
1608679125,6780,1897,2778,3596,3930,11143
1608679146,6780,1897,2778,3596,3930,11143
1608679167,6781,1898,2777,3596,3929,11142
1608679188,6779,1898,2778,3596,3929,11143
1608679208,6780,1897,2778,3596,3930,11145
1608679229,6779,1898,2778,3596,3929,11144
1608679250,6780,1897,2778,3596,3930,11145
1608679270,6780,1899,2778,3597,3930,11145
1608679291,6780,1897,2778,3596,3930,11145
1608679312,6780,1899,2778,3597,3930,11145
1608679332,6780,1898,2779,3597,3931,11147
1608679353,6780,1899,2778,3597,3930,11145
1608679374,6779,1898,2779,3597,3930,11147
1608679395,6780,1899,2779,3598,3931,11148
1608679415,6780,1899,2779,3598,3931,11148
1608679436,6780,1898,2779,3597,3931,11148
1608679457,6781,1898,2779,3598,3932,11149
1608679477,6779,1898,2780,3598,3932,11151
1608679498,6781,1899,2780,3599,3933,11152
1608679519,6779,1900,2780,3599,3932,11153
1608679539,6781,1899,2780,3599,3933,11154
1608679560,6781,1899,2780,3599,3933,11154
1608679581,6781,1900,2780,3600,3933,11155
1608679602,6780,1899,2781,3600,3934,11156
1608679622,6780,1899,2781,3600,3934,11157
1608679643,6780,1899,2781,3600,3934,11157
1608679664,6781,1900,2781,3601,3935,11158
1608679684,6781,1900,2781,3601,3935,11158
1608679705,6781,1901,2782,3602,3936,11160
1608679726,6781,1900,2781,3601,3935,11158
1608679747,6781,1900,2781,3601,3935,11159
1608679767,6781,1901,2782,3602,3936,11160
1608679788,6781,1901,2782,3602,3936,11161
1608679809,6782,1900,2782,3602,3937,11162
1608679829,6781,1901,2782,3602,3936,11161
1608679850,6781,1901,2782,3602,3936,11160
1608679871,6781,1901,2782,3602,3936,11162
1608679891,6782,1900,2782,3602,3937,11163
1608679912,6781,1901,2782,3602,3936,11162
1608679933,6780,1901,2783,3603,3937,11164
1608679954,6780,1901,2783,3603,3937,11165
1608679974,6779,1902,2783,3603,3936,11164
1608679995,6780,1901,2783,3603,3937,11165
1608680016,6780,1901,2783,3603,3937,11166
1608680036,6780,1902,2784,3604,3938,11167
1608680057,6780,1902,2784,3604,3938,11166
1608680078,6778,1903,2784,3604,3937,11167
1608680098,6780,1902,2784,3604,3938,11168
1608680119,6780,1902,2784,3604,3938,11167
1608680140,6781,1903,2784,3605,3939,11169
1608680161,6780,1902,2784,3604,3938,11168
1608680181,6780,1902,2784,3604,3938,11168
1608680202,6781,1903,2784,3605,3939,11169
1608680223,6780,1903,2784,3605,3938,11170
1608680243,6780,1903,2784,3605,3938,11169
1608680264,6779,1902,2785,3605,3939,11170
1608680285,6779,1902,2785,3605,3939,11171
1608680306,6779,1902,2785,3605,3939,11173
1608680326,6781,1903,2785,3606,3940,11173
1608680347,6781,1903,2785,3606,3940,11173
1608680368,6781,1903,2785,3606,3940,11175
1608680388,6781,1903,2785,3606,3940,11174
1608680409,6781,1903,2785,3606,3940,11174
1608680430,6781,1903,2785,3606,3940,11174
1608680450,6780,1904,2786,3607,3941,11177
1608680471,6781,1903,2785,3606,3940,11174
1608680492,6781,1903,2785,3606,3940,11174
1608680513,6779,1903,2786,3606,3940,11176
1608680533,6779,1904,2786,3607,3940,11176
1608680554,6780,1904,2786,3607,3941,11178
1608680575,6779,1904,2786,3607,3940,11176
1608680595,6780,1905,2786,3608,3941,11178
1608680616,6779,1904,2787,3608,3942,11179
1608680637,6781,1905,2786,3608,3942,11179
1608680657,6781,1905,2786,3608,3942,11180
1608680678,6779,1904,2787,3608,3942,11181
1608680699,6781,1905,2786,3608,3942,11180
1608680720,6779,1904,2787,3608,3942,11180
1608680740,6781,1905,2787,3609,3943,11183
1608680761,6781,1905,2787,3609,3943,11183
1608680782,6779,1905,2788,3609,3943,11184
1608680802,6779,1906,2788,3610,3943,11185
1608680823,6779,1906,2788,3610,3943,11185
1608680844,6780,1906,2788,3610,3944,11185
1608680864,6780,1907,2788,3611,3944,11188
1608680885,6780,1906,2788,3610,3944,11187
1608680906,6780,1905,2789,3610,3945,11188
1608680927,6780,1906,2788,3610,3944,11187
1608680947,6778,1905,2789,3610,3944,11188
1608680968,6780,1906,2789,3611,3945,11190
1608680989,6780,1906,2789,3611,3945,11190
1608681009,6781,1905,2789,3611,3946,11192
1608681030,6780,1906,2789,3611,3945,11191
1608681051,6781,1907,2789,3612,3946,11192
1608681072,6779,1907,2790,3612,3946,11193
1608681092,6780,1908,2790,3613,3947,11195
1608681113,6780,1908,2790,3613,3947,11195
1608681134,6780,1908,2790,3613,3947,11194
1608681154,6782,1908,2790,3614,3948,11197
1608681175,6782,1908,2790,3614,3948,11198
1608681196,6780,1909,2790,3614,3947,11197
1608681216,6782,1908,2790,3614,3948,11197
1608681237,6780,1908,2791,3614,3948,11197
1608681258,6780,1908,2791,3614,3948,11197
1608681279,6780,1908,2791,3614,3948,11199
1608681299,6780,1908,2791,3614,3948,11198
1608681320,6781,1907,2791,3614,3949,11198
1608681341,6780,1908,2791,3614,3948,11198
1608681361,6781,1909,2791,3615,3949,11199
1608681382,6781,1909,2791,3615,3949,11199
1608681403,6779,1909,2792,3615,3949,11200
1608681424,6779,1909,2792,3615,3949,11200
1608681444,6781,1909,2791,3615,3949,11200
1608681465,6781,1909,2791,3615,3949,11199
1608681486,6781,1909,2791,3615,3949,11201
1608681506,6781,1909,2791,3615,3949,11200
1608681527,6781,1909,2791,3615,3949,11200
1608681548,6780,1910,2791,3615,3948,11199
1608681568,6781,1909,2791,3615,3949,11199
1608681589,6779,1909,2792,3615,3949,11200
1608681610,6781,1909,2791,3615,3949,11200
1608681631,6781,1909,2791,3615,3949,11200
1608681651,6781,1909,2791,3615,3949,11199
1608681672,6779,1909,2792,3615,3949,11201
1608681693,6781,1909,2791,3615,3949,11200
1608681713,6781,1909,2792,3616,3950,11202
1608681734,6781,1909,2792,3616,3950,11203
1608681755,6779,1910,2792,3616,3949,11201
1608681775,6779,1910,2792,3616,3949,11201
1608681796,6779,1910,2792,3616,3949,11201
1608681817,6781,1909,2791,3615,3949,11201
1608681838,6779,1910,2792,3616,3949,11202
1608681858,6781,1909,2792,3616,3950,11204
1608681879,6781,1909,2792,3616,3950,11204
1608681900,6781,1911,2792,3617,3950,11205
1608681920,6781,1909,2792,3616,3950,11204
1608681941,6781,1909,2792,3616,3950,11204
1608681962,6781,1909,2792,3616,3950,11204
1608681983,6781,1909,2792,3616,3950,11204
1608682003,6781,1911,2792,3617,3950,11205
1608682024,6782,1910,2792,3617,3951,11205
1608682045,6781,1911,2792,3617,3950,11204
1608682065,6781,1911,2792,3617,3950,11205
1608682086,6781,1911,2792,3617,3950,11204
1608682107,6780,1910,2793,3617,3951,11206
1608682127,6780,1910,2793,3617,3951,11207
1608682148,6780,1910,2793,3617,3951,11207
1608682169,6780,1910,2793,3617,3951,11208
1608682190,6780,1910,2793,3617,3951,11206
1608682210,6780,1911,2793,3618,3951,11209
1608682231,6782,1911,2793,3618,3952,11209
1608682252,6782,1911,2793,3618,3952,11208
1608682272,6782,1911,2793,3618,3952,11209
1608682293,6782,1912,2793,3619,3952,11210
1608682314,6782,1912,2793,3619,3952,11210
1608682334,6783,1912,2793,3619,3953,11212
1608682355,6782,1912,2793,3619,3952,11211
1608682376,6781,1911,2794,3619,3953,11212
1608682397,6781,1911,2794,3619,3953,11213
1608682417,6781,1911,2794,3619,3953,11212
1608682438,6781,1911,2794,3619,3953,11213
1608682459,6780,1912,2794,3619,3952,11211
1608682479,6781,1911,2794,3619,3953,11212
1608682500,6781,1911,2794,3619,3953,11213
1608682521,6781,1911,2794,3619,3953,11213
1608682541,6781,1911,2794,3619,3953,11213
1608682562,6781,1913,2794,3620,3953,11214
1608682583,6781,1911,2794,3619,3953,11214
1608682604,6781,1913,2794,3620,3953,11213
1608682624,6781,1913,2794,3620,3953,11214
1608682645,6782,1912,2794,3620,3954,11214
1608682666,6780,1912,2795,3620,3954,11215
1608682686,6780,1913,2795,3621,3954,11216
1608682707,6780,1913,2795,3621,3954,11216
1608682728,6782,1913,2795,3621,3955,11218
1608682749,6782,1913,2795,3621,3955,11219
1608682769,6783,1912,2795,3621,3956,11219
1608682790,6781,1913,2796,3622,3956,11220
1608682811,6782,1913,2795,3621,3955,11218
1608682831,6783,1913,2795,3622,3956,11219
1608682852,6782,1913,2795,3621,3955,11219
1608682873,6781,1913,2796,3622,3956,11221
1608682893,6782,1913,2795,3621,3955,11219
1608682914,6781,1913,2796,3622,3956,11221
1608682935,6781,1913,2796,3622,3956,11222
1608682956,6783,1912,2795,3621,3956,11221
1608682976,6781,1913,2796,3622,3956,11222
1608682997,6783,1914,2796,3623,3957,11224
1608683018,6781,1913,2796,3622,3956,11223
1608683038,6781,1913,2796,3622,3956,11223
1608683059,6781,1913,2796,3622,3956,11222
1608683080,6783,1914,2796,3623,3957,11224
1608683100,6781,1914,2797,3623,3957,11225
1608683121,6783,1914,2796,3623,3957,11224
1608683142,6782,1915,2797,3624,3958,11226
1608683163,6781,1915,2797,3624,3957,11226
1608683183,6782,1915,2797,3624,3958,11226
1608683204,6781,1914,2797,3623,3957,11226
1608683225,6782,1915,2797,3624,3958,11227
1608683245,6781,1915,2797,3624,3957,11226
1608683266,6782,1915,2797,3624,3958,11227
1608683287,6782,1915,2797,3624,3958,11228
1608683308,6781,1915,2798,3625,3959,11230
1608683328,6781,1915,2798,3625,3959,11230
1608683349,6781,1915,2798,3625,3959,11230
1608683370,6781,1915,2798,3625,3959,11230
1608683390,6781,1915,2798,3625,3959,11230
1608683411,6783,1915,2797,3625,3959,11229
1608683432,6781,1915,2798,3625,3959,11230
1608683452,6781,1915,2798,3625,3959,11230
1608683473,6781,1915,2798,3625,3959,11230
1608683494,6781,1915,2798,3625,3959,11231
1608683515,6783,1916,2798,3626,3960,11232
1608683535,6783,1914,2798,3625,3960,11232
1608683556,6783,1916,2798,3626,3960,11234
1608683577,6784,1915,2798,3626,3961,11235
1608683597,6784,1915,2798,3626,3961,11234
1608683618,6783,1916,2798,3626,3960,11234
1608683639,6784,1915,2798,3626,3961,11234
1608683660,6782,1916,2799,3627,3961,11236
1608683680,6784,1917,2798,3627,3961,11234
1608683701,6784,1915,2798,3626,3961,11235
1608683722,6784,1915,2798,3626,3961,11234
1608683742,6782,1916,2799,3627,3961,11236
1608683763,6782,1916,2799,3627,3961,11235
1608683784,6782,1918,2799,3628,3961,11237
1608683804,6782,1918,2799,3628,3961,11237
1608683825,6784,1917,2799,3628,3962,11238
1608683846,6784,1917,2799,3628,3962,11238
1608683867,6782,1917,2800,3628,3962,11238
1608683887,6782,1917,2800,3628,3962,11239
1608683908,6782,1919,2800,3629,3962,11239
1608683929,6782,1917,2800,3628,3962,11239
1608683949,6782,1919,2800,3629,3962,11239
1608683970,6782,1917,2800,3628,3962,11239
1608683991,6783,1918,2800,3629,3963,11240
1608684011,6783,1918,2800,3629,3963,11241
1608684032,6783,1918,2800,3629,3963,11241
1608684053,6783,1918,2800,3629,3963,11240
1608684074,6783,1918,2800,3629,3963,11241
1608684094,6783,1918,2800,3629,3963,11241
1608684115,6783,1918,2800,3629,3963,11240
1608684136,6783,1918,2800,3629,3963,11240
1608684156,6783,1918,2800,3629,3963,11241
1608684177,6783,1918,2800,3629,3963,11241
1608684198,6783,1919,2800,3630,3963,11243
1608684219,6782,1918,2801,3630,3964,11244
1608684239,6782,1918,2801,3630,3964,11244
1608684260,6782,1918,2801,3630,3964,11245
1608684281,6782,1920,2801,3631,3964,11245
1608684301,6784,1919,2801,3631,3965,11246
1608684322,6782,1920,2801,3631,3964,11245
1608684343,6782,1918,2801,3630,3964,11244
1608684363,6784,1919,2801,3631,3965,11246
1608684384,6782,1918,2801,3630,3964,11245
1608684405,6784,1919,2801,3631,3965,11247
1608684426,6784,1919,2801,3631,3965,11246
1608684446,6784,1919,2801,3631,3965,11247
1608684467,6784,1919,2801,3631,3965,11248
1608684488,6784,1919,2801,3631,3965,11247
1608684508,6784,1919,2801,3631,3965,11247
1608684529,6783,1920,2802,3632,3966,11249
1608684550,6783,1920,2802,3632,3966,11250
1608684570,6783,1920,2802,3632,3966,11251
1608684591,6783,1920,2802,3632,3966,11249
1608684612,6783,1920,2802,3632,3966,11249
1608684633,6785,1921,2802,3633,3967,11251
1608684653,6783,1920,2802,3632,3966,11250
1608684674,6783,1920,2802,3632,3966,11249
1608684695,6785,1921,2802,3633,3967,11251
1608684715,6785,1921,2802,3633,3967,11252
1608684736,6785,1921,2802,3633,3967,11252
1608684757,6783,1920,2803,3633,3967,11253
1608684777,6784,1921,2803,3634,3968,11255
1608684798,6784,1919,2803,3633,3968,11254
1608684819,6786,1920,2802,3633,3968,11254
1608684840,6784,1921,2803,3634,3968,11255
1608684860,6785,1920,2803,3634,3969,11255
1608684881,6784,1921,2803,3634,3968,11254
1608684902,6784,1921,2803,3634,3968,11255
1608684922,6784,1921,2803,3634,3968,11256
1608684943,6785,1920,2803,3634,3969,11258
1608684964,6785,1922,2803,3635,3969,11257
