Time,ColorTemp, Lux, R, G, B, C
1608256543,6204,1446,2602,2976,3287,9518
1608256564,6202,1447,2602,2976,3286,9518
1608256584,6204,1446,2602,2976,3287,9518
1608256605,6202,1447,2602,2976,3286,9518
1608256626,6202,1447,2602,2976,3286,9517
1608256647,6202,1447,2602,2976,3286,9517
1608256667,6202,1447,2602,2976,3286,9517
1608256688,6204,1447,2601,2976,3286,9516
1608256709,6204,1447,2601,2976,3286,9516
1608256729,6202,1446,2601,2975,3285,9514
1608256750,6204,1447,2600,2975,3285,9514
1608256771,6204,1447,2600,2975,3285,9513
1608256791,6204,1445,2600,2974,3285,9512
1608256812,6204,1445,2600,2974,3285,9513
1608256833,6204,1445,2600,2974,3285,9512
1608256854,6205,1446,2599,2974,3284,9511
1608256874,6203,1446,2600,2974,3284,9511
1608256895,6203,1446,2600,2974,3284,9510
1608256916,6205,1446,2599,2974,3284,9509
1608256936,6203,1445,2599,2973,3283,9508
1608256957,6203,1445,2599,2973,3283,9508
1608256978,6205,1446,2598,2973,3283,9507
1608256999,6205,1446,2598,2973,3283,9507
1608257019,6204,1446,2598,2973,3282,9506
1608257040,6204,1445,2598,2972,3282,9505
1608257061,6204,1445,2598,2972,3282,9505
1608257081,6204,1445,2598,2972,3282,9505
1608257102,6205,1445,2597,2972,3282,9503
1608257123,6205,1445,2597,2972,3282,9504
1608257143,6204,1445,2598,2972,3282,9504
1608257164,6204,1445,2598,2972,3282,9505
1608257185,6204,1446,2598,2973,3282,9506
1608257206,6205,1445,2597,2972,3282,9505
1608257226,6205,1446,2598,2973,3283,9506
1608257247,6205,1446,2598,2973,3283,9506
1608257268,6205,1446,2598,2973,3283,9506
1608257288,6205,1446,2598,2973,3283,9506
1608257309,6205,1446,2598,2973,3283,9507
1608257330,6205,1446,2598,2973,3283,9507
1608257350,6205,1446,2598,2973,3283,9508
1608257371,6205,1446,2598,2973,3283,9508
1608257392,6207,1447,2598,2974,3284,9508
1608257413,6205,1446,2598,2973,3283,9508
1608257433,6205,1446,2598,2973,3283,9508
1608257454,6205,1447,2598,2974,3283,9508
1608257475,6207,1447,2598,2974,3284,9508
1608257495,6207,1447,2598,2974,3284,9509
1608257516,6207,1447,2598,2974,3284,9509
1608257537,6207,1447,2598,2974,3284,9509
1608257558,6207,1447,2598,2974,3284,9508
1608257578,6207,1447,2598,2974,3284,9509
1608257599,6207,1447,2598,2974,3284,9509
1608257620,6207,1447,2598,2974,3284,9509
1608257640,6207,1447,2598,2974,3284,9509
1608257661,6207,1447,2598,2974,3284,9509
1608257682,6207,1447,2598,2974,3284,9509
1608257702,6207,1447,2598,2974,3284,9509
1608257723,6205,1446,2598,2973,3283,9507
1608257744,6205,1446,2598,2973,3283,9507
1608257765,6205,1446,2598,2973,3283,9507
1608257785,6205,1446,2598,2973,3283,9507
1608257806,6205,1446,2598,2973,3283,9508
1608257827,6205,1446,2598,2973,3283,9508
1608257847,6205,1446,2598,2973,3283,9507
1608257868,6207,1446,2597,2973,3283,9507
1608257889,6207,1446,2597,2973,3283,9507
1608257909,6207,1446,2597,2973,3283,9507
1608257930,6207,1446,2597,2973,3283,9507
1608257951,6207,1446,2597,2973,3283,9507
1608257972,6207,1446,2597,2973,3283,9507
1608257992,6207,1446,2597,2973,3283,9507
1608258013,6207,1447,2598,2974,3284,9508
1608258034,6207,1447,2598,2974,3284,9509
1608258054,6207,1447,2598,2974,3284,9509
1608258075,6207,1448,2597,2974,3283,9508
1608258096,6207,1447,2598,2974,3284,9509
1608258117,6207,1447,2598,2974,3284,9509
1608258137,6208,1447,2597,2974,3284,9509
1608258158,6207,1447,2598,2974,3284,9509
1608258179,6208,1447,2597,2974,3284,9509
1608258199,6207,1447,2598,2974,3284,9510
1608258220,6208,1447,2597,2974,3284,9509
1608258241,6207,1447,2598,2974,3284,9510
1608258261,6207,1447,2598,2974,3284,9510
1608258282,6207,1448,2598,2975,3284,9510
1608258303,6207,1448,2598,2975,3284,9511
1608258324,6208,1447,2598,2975,3285,9511
1608258344,6208,1447,2598,2975,3285,9512
1608258365,6208,1447,2598,2975,3285,9512
1608258386,6208,1447,2598,2975,3285,9512
1608258406,6208,1447,2598,2975,3285,9513
1608258427,6208,1447,2598,2975,3285,9513
1608258448,6208,1447,2598,2975,3285,9513
1608258468,6208,1447,2598,2975,3285,9512
1608258489,6208,1447,2598,2975,3285,9513
1608258510,6208,1447,2598,2975,3285,9512
1608258531,6208,1447,2598,2975,3285,9512
1608258551,6208,1448,2599,2976,3286,9514
1608258572,6208,1448,2599,2976,3286,9514
1608258593,6208,1448,2599,2976,3286,9514
1608258613,6209,1447,2598,2975,3286,9513
1608258634,6208,1448,2599,2976,3286,9513
1608258655,6209,1447,2598,2975,3286,9513
1608258676,6209,1447,2598,2975,3286,9513
1608258696,6209,1448,2598,2976,3286,9513
1608258717,6209,1447,2598,2975,3286,9513
1608258738,6208,1447,2598,2975,3285,9513
1608258758,6208,1447,2598,2975,3285,9512
1608258779,6208,1447,2598,2975,3285,9512
1608258800,6208,1447,2598,2975,3285,9512
1608258820,6208,1447,2598,2975,3285,9512
1608258841,6208,1447,2598,2975,3285,9512
1608258862,6208,1447,2598,2975,3285,9512
1608258883,6208,1447,2598,2975,3285,9512
1608258903,6210,1448,2597,2975,3285,9511
1608258924,6210,1448,2597,2975,3285,9511
1608258945,6210,1448,2597,2975,3285,9510
1608258965,6210,1448,2597,2975,3285,9510
1608258986,6210,1448,2597,2975,3285,9510
1608259007,6208,1448,2597,2975,3284,9509
1608259027,6208,1448,2597,2975,3284,9509
1608259048,6210,1448,2597,2975,3285,9510
1608259069,6208,1448,2597,2975,3284,9509
1608259090,6210,1448,2597,2975,3285,9510
1608259110,6208,1448,2597,2975,3284,9509
1608259131,6210,1448,2597,2975,3285,9509
1608259152,6208,1448,2597,2975,3284,9509
1608259172,6208,1448,2597,2975,3284,9509
1608259193,6208,1447,2597,2974,3284,9508
1608259214,6210,1447,2596,2974,3284,9507
1608259235,6210,1447,2596,2974,3284,9507
1608259255,6210,1447,2596,2974,3284,9507
1608259276,6210,1447,2596,2974,3284,9507
1608259297,6210,1447,2596,2974,3284,9507
1608259317,6210,1447,2596,2974,3284,9507
1608259338,6210,1447,2596,2974,3284,9508
1608259359,6210,1447,2596,2974,3284,9508
1608259379,6210,1449,2596,2975,3284,9508
1608259400,6210,1449,2596,2975,3284,9508
1608259421,6210,1449,2596,2975,3284,9509
1608259442,6210,1449,2596,2975,3284,9508
1608259462,6210,1447,2596,2974,3284,9507
1608259483,6210,1449,2596,2975,3284,9508
1608259504,6210,1447,2596,2974,3284,9507
1608259524,6210,1449,2596,2975,3284,9509
1608259545,6210,1449,2596,2975,3284,9508
1608259566,6212,1448,2596,2975,3285,9509
1608259586,6210,1449,2596,2975,3284,9509
1608259607,6212,1448,2596,2975,3285,9510
1608259628,6212,1448,2596,2975,3285,9510
1608259649,6210,1449,2596,2975,3284,9509
1608259669,6212,1448,2596,2975,3285,9509
1608259690,6212,1448,2596,2975,3285,9509
1608259711,6212,1448,2596,2975,3285,9510
1608259731,6212,1448,2596,2975,3285,9509
1608259752,6212,1448,2596,2975,3285,9510
1608259773,6212,1448,2596,2975,3285,9509
1608259794,6212,1448,2596,2975,3285,9509
1608259814,6212,1449,2595,2975,3284,9507
1608259835,6210,1449,2596,2975,3284,9508
1608259856,6210,1449,2596,2975,3284,9508
1608259876,6210,1449,2596,2975,3284,9509
1608259897,6210,1449,2596,2975,3284,9508
1608259918,6212,1448,2596,2975,3285,9508
1608259938,6210,1449,2596,2975,3284,9508
1608259959,6212,1447,2595,2974,3284,9505
1608259980,6212,1447,2595,2974,3284,9506
1608260001,6212,1447,2595,2974,3284,9506
1608260021,6212,1447,2595,2974,3284,9505
1608260042,6211,1448,2595,2974,3283,9505
1608260063,6212,1447,2595,2974,3284,9505
1608260083,6211,1448,2595,2974,3283,9505
1608260104,6212,1447,2595,2974,3284,9505
1608260125,6211,1448,2595,2974,3283,9505
1608260145,6212,1449,2594,2974,3283,9504
1608260166,6211,1448,2595,2974,3283,9505
1608260187,6211,1448,2595,2974,3283,9505
1608260208,6211,1448,2595,2974,3283,9505
1608260228,6212,1447,2595,2974,3284,9506
1608260249,6212,1447,2595,2974,3284,9505
1608260270,6212,1449,2594,2974,3283,9505
1608260290,6212,1449,2594,2974,3283,9505
1608260311,6212,1449,2594,2974,3283,9505
1608260332,6212,1449,2594,2974,3283,9505
1608260353,6212,1449,2594,2974,3283,9505
1608260373,6212,1449,2594,2974,3283,9505
1608260394,6212,1449,2594,2974,3283,9505
1608260415,6212,1449,2594,2974,3283,9505
1608260435,6212,1449,2594,2974,3283,9504
1608260456,6212,1449,2594,2974,3283,9505
1608260477,6212,1449,2594,2974,3283,9504
1608260497,6212,1449,2594,2974,3283,9505
1608260518,6212,1449,2594,2974,3283,9504
1608260539,6212,1449,2594,2974,3283,9504
1608260560,6212,1449,2594,2974,3283,9503
1608260580,6212,1449,2594,2974,3283,9504
1608260601,6212,1449,2594,2974,3283,9504
1608260622,6212,1449,2594,2974,3283,9503
1608260642,6214,1449,2593,2974,3283,9503
1608260663,6212,1449,2594,2974,3283,9504
1608260684,6214,1449,2593,2974,3283,9504
1608260704,6212,1449,2594,2974,3283,9504
1608260725,6212,1449,2594,2974,3283,9504
1608260746,6214,1449,2593,2974,3283,9503
1608260767,6214,1449,2593,2974,3283,9503
1608260787,6214,1449,2593,2974,3283,9503
1608260808,6214,1449,2593,2974,3283,9504
1608260829,6214,1449,2593,2974,3283,9503
1608260849,6214,1449,2593,2974,3283,9502
1608260870,6214,1447,2593,2973,3283,9502
1608260891,6213,1448,2593,2973,3282,9502
1608260912,6214,1449,2593,2974,3283,9502
1608260932,6213,1448,2593,2973,3282,9501
1608260953,6213,1448,2593,2973,3282,9501
1608260974,6213,1448,2593,2973,3282,9501
1608260994,6213,1448,2593,2973,3282,9501
1608261015,6213,1448,2593,2973,3282,9501
1608261036,6215,1448,2592,2973,3282,9500
1608261056,6215,1448,2592,2973,3282,9500
1608261077,6215,1448,2592,2973,3282,9500
1608261098,6215,1448,2592,2973,3282,9500
1608261119,6215,1448,2592,2973,3282,9501
1608261139,6215,1448,2592,2973,3282,9501
1608261160,6215,1448,2592,2973,3282,9500
1608261181,6215,1448,2592,2973,3282,9500
1608261201,6215,1448,2592,2973,3282,9500
1608261222,6215,1448,2592,2973,3282,9500
1608261243,6215,1448,2592,2973,3282,9500
1608261263,6215,1448,2592,2973,3282,9500
1608261284,6215,1448,2592,2973,3282,9500
1608261305,6215,1448,2592,2973,3282,9501
1608261326,6215,1448,2592,2973,3282,9500
1608261346,6215,1448,2592,2973,3282,9501
1608261367,6216,1448,2592,2973,3283,9501
1608261388,6215,1448,2592,2973,3282,9500
1608261408,6215,1448,2592,2973,3282,9500
1608261429,6215,1448,2592,2973,3282,9500
1608261450,6215,1448,2592,2973,3282,9500
1608261471,6215,1448,2592,2973,3282,9500
1608261491,6215,1448,2592,2973,3282,9501
1608261512,6215,1448,2592,2973,3282,9500
1608261533,6215,1448,2592,2973,3282,9500
1608261553,6215,1448,2592,2973,3282,9501
1608261574,6215,1448,2592,2973,3282,9500
1608261595,6215,1448,2592,2973,3282,9500
1608261615,6215,1448,2592,2973,3282,9500
1608261636,6216,1449,2592,2974,3283,9501
1608261657,6215,1448,2592,2973,3282,9501
1608261678,6215,1448,2592,2973,3282,9500
1608261698,6215,1448,2592,2973,3282,9500
1608261719,6217,1449,2591,2973,3282,9499
1608261740,6217,1449,2591,2973,3282,9500
1608261760,6217,1449,2591,2973,3282,9500
1608261781,6216,1449,2592,2974,3283,9501
1608261802,6217,1449,2591,2973,3282,9500
1608261823,6217,1449,2591,2973,3282,9499
1608261843,6217,1449,2591,2973,3282,9501
1608261864,6217,1449,2591,2973,3282,9500
1608261885,6217,1449,2591,2973,3282,9500
1608261905,6217,1449,2591,2973,3282,9499
1608261926,6217,1449,2591,2973,3282,9500
1608261947,6217,1449,2591,2973,3282,9499
1608261967,6217,1449,2591,2973,3282,9500
1608261988,6217,1449,2591,2973,3282,9499
1608262009,6217,1449,2591,2973,3282,9500
1608262030,6217,1449,2591,2973,3282,9500
1608262050,6217,1449,2591,2973,3282,9500
1608262071,6217,1449,2591,2973,3282,9500
1608262092,6217,1450,2591,2974,3282,9500
1608262112,6218,1450,2591,2974,3283,9500
1608262133,6217,1450,2591,2974,3282,9500
1608262154,6217,1449,2591,2973,3282,9500
1608262174,6217,1449,2591,2973,3282,9500
1608262195,6217,1449,2591,2973,3282,9499
1608262216,6217,1449,2591,2973,3282,9499
1608262237,6217,1449,2591,2973,3282,9499
1608262257,6217,1450,2591,2974,3282,9500
1608262278,6217,1450,2591,2974,3282,9500
1608262299,6217,1449,2591,2973,3282,9499
1608262319,6218,1450,2591,2974,3283,9500
1608262340,6217,1449,2591,2973,3282,9500
1608262361,6217,1449,2591,2973,3282,9499
1608262381,6217,1449,2591,2973,3282,9499
1608262402,6217,1449,2591,2973,3282,9499
1608262423,6217,1449,2591,2973,3282,9499
1608262444,6217,1449,2591,2973,3282,9500
1608262464,6217,1449,2591,2973,3282,9499
1608262485,6218,1449,2590,2973,3282,9499
1608262506,6218,1449,2590,2973,3282,9499
1608262526,6217,1450,2591,2974,3282,9500
1608262547,6218,1449,2590,2973,3282,9499
1608262568,6218,1449,2590,2973,3282,9499
1608262589,6217,1449,2591,2973,3282,9499
1608262609,6218,1449,2590,2973,3282,9499
1608262630,6218,1449,2590,2973,3282,9499
1608262651,6218,1449,2590,2973,3282,9499
1608262671,6218,1449,2590,2973,3282,9499
1608262692,6218,1449,2590,2973,3282,9499
1608262713,6218,1449,2590,2973,3282,9499
1608262733,6218,1449,2590,2973,3282,9498
1608262754,6218,1449,2590,2973,3282,9498
1608262775,6218,1449,2590,2973,3282,9497
1608262796,6218,1449,2590,2973,3282,9498
1608262816,6218,1449,2590,2973,3282,9498
1608262837,6218,1449,2590,2973,3282,9498
1608262858,6218,1449,2590,2973,3282,9498
1608262878,6218,1449,2590,2973,3282,9498
1608262899,6218,1449,2590,2973,3282,9498
1608262920,6218,1449,2590,2973,3282,9498
1608262940,6218,1449,2590,2973,3282,9499
1608262961,6218,1451,2590,2974,3282,9499
1608262982,6218,1449,2590,2973,3282,9498
1608263003,6218,1449,2590,2973,3282,9498
1608263023,6220,1449,2589,2973,3282,9497
1608263044,6220,1449,2589,2973,3282,9497
1608263065,6218,1449,2590,2973,3282,9497
1608263085,6218,1449,2590,2973,3282,9498
1608263106,6220,1449,2589,2973,3282,9497
1608263127,6218,1449,2590,2973,3282,9499
1608263147,6220,1449,2589,2973,3282,9498
1608263168,6220,1449,2589,2973,3282,9497
1608263189,6220,1449,2589,2973,3282,9497
1608263210,6220,1449,2589,2973,3282,9497
1608263230,6220,1449,2589,2973,3282,9498
1608263251,6220,1449,2589,2973,3282,9498
1608263272,6220,1449,2589,2973,3282,9498
1608263292,6220,1449,2589,2973,3282,9497
1608263313,6220,1449,2589,2973,3282,9496
1608263334,6220,1449,2589,2973,3282,9497
1608263355,6219,1450,2589,2973,3281,9497
1608263375,6220,1449,2589,2973,3282,9497
1608263396,6220,1449,2589,2973,3282,9497
1608263417,6220,1449,2589,2973,3282,9496
1608263437,6220,1449,2589,2973,3282,9497
1608263458,6220,1449,2589,2973,3282,9497
1608263479,6220,1449,2589,2973,3282,9497
1608263499,6219,1450,2589,2973,3281,9496
1608263520,6220,1449,2589,2973,3282,9497
1608263541,6220,1449,2589,2973,3282,9496
1608263562,6220,1449,2589,2973,3282,9496
1608263582,6220,1449,2589,2973,3282,9497
1608263603,6220,1449,2589,2973,3282,9497
1608263624,6220,1449,2589,2973,3282,9496
1608263644,6220,1449,2589,2973,3282,9497
1608263665,6220,1449,2589,2973,3282,9497
1608263686,6221,1450,2588,2973,3281,9496
1608263706,6221,1450,2588,2973,3281,9496
1608263727,6221,1450,2588,2973,3281,9496
1608263748,6220,1449,2589,2973,3282,9496
1608263769,6221,1450,2588,2973,3281,9497
1608263789,6221,1450,2588,2973,3281,9496
1608263810,6221,1450,2588,2973,3281,9496
1608263831,6221,1450,2588,2973,3281,9496
1608263851,6221,1450,2588,2973,3281,9496
1608263872,6221,1450,2588,2973,3281,9496
1608263893,6221,1450,2588,2973,3281,9496
1608263914,6221,1450,2588,2973,3281,9496
1608263934,6222,1450,2588,2973,3282,9496
1608263955,6221,1450,2588,2973,3281,9496
1608263976,6221,1450,2588,2973,3281,9496
1608263996,6221,1450,2588,2973,3281,9496
1608264017,6222,1450,2588,2973,3282,9496
1608264038,6221,1450,2588,2973,3281,9495
1608264058,6222,1450,2588,2973,3282,9496
1608264079,6221,1450,2588,2973,3281,9496
1608264100,6221,1450,2588,2973,3281,9495
1608264121,6221,1450,2588,2973,3281,9495
1608264141,6221,1450,2588,2973,3281,9495
1608264162,6221,1449,2588,2972,3281,9494
1608264183,6223,1451,2587,2973,3281,9494
1608264203,6223,1451,2587,2973,3281,9494
1608264224,6223,1449,2587,2972,3281,9494
1608264245,6221,1450,2588,2973,3281,9495
1608264265,6221,1450,2588,2973,3281,9494
1608264286,6223,1451,2587,2973,3281,9495
1608264307,6223,1451,2587,2973,3281,9494
1608264328,6223,1451,2587,2973,3281,9494
1608264348,6223,1451,2587,2973,3281,9494
1608264369,6221,1450,2588,2973,3281,9494
1608264390,6223,1451,2587,2973,3281,9494
1608264410,6223,1451,2587,2973,3281,9495
1608264431,6223,1451,2587,2973,3281,9494
1608264452,6223,1449,2587,2972,3281,9493
1608264473,6223,1451,2587,2973,3281,9495
1608264493,6223,1451,2587,2973,3281,9495
1608264514,6223,1451,2587,2973,3281,9495
1608264535,6223,1451,2587,2973,3281,9494
1608264555,6223,1451,2587,2973,3281,9495
1608264576,6223,1451,2587,2973,3281,9494
1608264597,6223,1451,2587,2973,3281,9494
1608264617,6223,1451,2587,2973,3281,9493
1608264638,6223,1449,2587,2972,3281,9493
1608264659,6223,1451,2587,2973,3281,9493
1608264680,6221,1450,2587,2972,3280,9492
1608264700,6221,1450,2587,2972,3280,9492
1608264721,6223,1449,2587,2972,3281,9493
1608264742,6221,1450,2587,2972,3280,9492
1608264762,6221,1450,2587,2972,3280,9493
1608264783,6221,1450,2587,2972,3280,9492
1608264804,6223,1450,2586,2972,3280,9492
1608264824,6223,1450,2586,2972,3280,9492
1608264845,6223,1450,2586,2972,3280,9492
1608264866,6223,1450,2586,2972,3280,9492
1608264887,6223,1450,2586,2972,3280,9491
1608264907,6223,1450,2586,2972,3280,9492
1608264928,6223,1450,2586,2972,3280,9491
1608264949,6223,1450,2586,2972,3280,9491
1608264969,6223,1450,2586,2972,3280,9491
1608264990,6222,1451,2586,2972,3279,9490
1608265011,6223,1450,2586,2972,3280,9492
1608265032,6222,1451,2586,2972,3279,9491
1608265052,6223,1450,2586,2972,3280,9490
1608265073,6223,1450,2586,2972,3280,9491
1608265094,6223,1450,2586,2972,3280,9491
1608265114,6223,1450,2586,2972,3280,9492
1608265135,6222,1451,2586,2972,3279,9490
1608265156,6223,1450,2586,2972,3280,9490
1608265176,6222,1451,2586,2972,3279,9490
1608265197,6222,1451,2586,2972,3279,9490
1608265218,6223,1450,2585,2971,3279,9489
1608265239,6222,1451,2586,2972,3279,9490
1608265259,6223,1451,2585,2972,3279,9489
1608265280,6223,1451,2585,2972,3279,9489
1608265301,6222,1451,2586,2972,3279,9490
1608265321,6223,1451,2585,2972,3279,9489
1608265342,6223,1451,2585,2972,3279,9490
1608265363,6223,1451,2585,2972,3279,9490
1608265383,6223,1451,2585,2972,3279,9489
1608265404,6223,1450,2585,2971,3279,9489
1608265425,6223,1450,2585,2971,3279,9489
1608265446,6223,1450,2585,2971,3279,9489
1608265466,6223,1450,2585,2971,3279,9488
1608265487,6222,1450,2585,2971,3278,9487
1608265508,6222,1450,2585,2971,3278,9488
1608265528,6223,1450,2585,2971,3279,9489
1608265549,6223,1450,2585,2971,3279,9488
1608265570,6223,1450,2585,2971,3279,9488
1608265591,6222,1450,2585,2971,3278,9487
1608265611,6222,1450,2585,2971,3278,9487
1608265632,6225,1450,2584,2971,3279,9488
1608265653,6223,1450,2585,2971,3279,9488
1608265673,6224,1451,2584,2971,3278,9487
1608265694,6224,1451,2584,2971,3278,9487
1608265715,6224,1451,2584,2971,3278,9487
1608265735,6224,1451,2584,2971,3278,9486
1608265756,6224,1451,2584,2971,3278,9486
1608265777,6224,1451,2584,2971,3278,9486
1608265798,6224,1451,2584,2971,3278,9487
1608265818,6224,1451,2584,2971,3278,9486
1608265839,6224,1451,2584,2971,3278,9486
1608265860,6224,1451,2584,2971,3278,9485
1608265880,6224,1451,2584,2971,3278,9486
1608265901,6224,1451,2584,2971,3278,9486
1608265922,6224,1451,2584,2971,3278,9486
1608265942,6224,1451,2584,2971,3278,9485
1608265963,6224,1451,2584,2971,3278,9486
1608265984,6226,1451,2583,2971,3278,9486
1608266005,6226,1451,2583,2971,3278,9486
1608266025,6224,1451,2584,2971,3278,9486
1608266046,6224,1451,2584,2971,3278,9486
1608266067,6224,1451,2584,2971,3278,9486
1608266087,6226,1451,2583,2971,3278,9485
1608266108,6226,1449,2583,2970,3278,9485
1608266129,6226,1451,2583,2971,3278,9485
1608266150,6226,1451,2583,2971,3278,9485
1608266170,6226,1449,2583,2970,3278,9485
1608266191,6224,1450,2583,2970,3277,9484
1608266212,6224,1450,2583,2970,3277,9484
1608266232,6224,1450,2583,2970,3277,9484
1608266253,6224,1450,2583,2970,3277,9483
1608266274,6224,1450,2583,2970,3277,9483
1608266294,6224,1450,2583,2970,3277,9483
1608266315,6224,1450,2583,2970,3277,9483
1608266336,6226,1451,2582,2970,3277,9483
1608266357,6226,1451,2582,2970,3277,9482
1608266377,6226,1451,2582,2970,3277,9482
1608266398,6224,1450,2583,2970,3277,9483
1608266419,6226,1451,2582,2970,3277,9483
1608266439,6226,1451,2582,2970,3277,9482
1608266460,6226,1451,2582,2970,3277,9482
1608266481,6226,1451,2582,2970,3277,9482
1608266501,6226,1451,2582,2970,3277,9482
1608266522,6226,1451,2582,2970,3277,9482
1608266543,6226,1451,2582,2970,3277,9482
1608266564,6226,1451,2582,2970,3277,9482
1608266584,6226,1451,2582,2970,3277,9483
1608266605,6226,1451,2582,2970,3277,9482
1608266626,6226,1451,2582,2970,3277,9482
1608266646,6226,1451,2582,2970,3277,9482
1608266667,6226,1451,2582,2970,3277,9482
1608266688,6226,1451,2582,2970,3277,9482
1608266709,6226,1451,2582,2970,3277,9482
1608266729,6226,1451,2582,2970,3277,9482
1608266750,6226,1451,2582,2970,3277,9481
1608266771,6226,1451,2582,2970,3277,9481
1608266791,6226,1451,2582,2970,3277,9482
1608266812,6226,1451,2582,2970,3277,9481
1608266833,6226,1451,2582,2970,3277,9481
1608266853,6226,1452,2581,2970,3276,9480
1608266874,6226,1450,2581,2969,3276,9480
1608266895,6228,1451,2581,2970,3277,9481
1608266916,6226,1450,2581,2969,3276,9479
1608266936,6226,1450,2581,2969,3276,9480
1608266957,6226,1450,2581,2969,3276,9480
1608266978,6226,1450,2581,2969,3276,9479
1608266998,6226,1450,2581,2969,3276,9480
1608267019,6226,1450,2581,2969,3276,9480
1608267040,6226,1450,2581,2969,3276,9480
1608267060,6226,1450,2581,2969,3276,9480
1608267081,6226,1450,2581,2969,3276,9480
1608267102,6226,1450,2581,2969,3276,9480
1608267123,6226,1450,2581,2969,3276,9479
1608267143,6226,1450,2581,2969,3276,9480
1608267164,6226,1450,2581,2969,3276,9479
1608267185,6226,1452,2581,2970,3276,9480
1608267205,6226,1450,2581,2969,3276,9480
1608267226,6226,1450,2581,2969,3276,9479
1608267247,6226,1450,2581,2969,3276,9478
1608267268,6226,1450,2581,2969,3276,9479
1608267288,6226,1450,2581,2969,3276,9479
1608267309,6228,1450,2580,2969,3276,9479
1608267330,6228,1450,2580,2969,3276,9478
1608267350,6228,1450,2580,2969,3276,9478
1608267371,6227,1451,2580,2969,3275,9477
1608267392,6228,1450,2580,2969,3276,9478
1608267412,6228,1450,2580,2969,3276,9478
1608267433,6228,1450,2580,2969,3276,9479
1608267454,6228,1450,2580,2969,3276,9479
1608267475,6228,1450,2580,2969,3276,9478
1608267495,6228,1450,2580,2969,3276,9478
1608267516,6228,1450,2580,2969,3276,9478
1608267537,6228,1450,2580,2969,3276,9478
1608267557,6228,1450,2580,2969,3276,9477
1608267578,6227,1451,2580,2969,3275,9477
1608267599,6228,1450,2580,2969,3276,9478
1608267619,6229,1451,2579,2969,3275,9477
1608267640,6227,1451,2580,2969,3275,9477
1608267661,6227,1451,2580,2969,3275,9477
1608267682,6228,1450,2580,2969,3276,9477
1608267702,6229,1451,2579,2969,3275,9476
1608267723,6228,1450,2580,2969,3276,9477
1608267744,6229,1451,2579,2969,3275,9476
1608267764,6229,1451,2579,2969,3275,9476
1608267785,6229,1451,2579,2969,3275,9476
1608267806,6229,1451,2579,2969,3275,9477
1608267827,6229,1451,2579,2969,3275,9477
1608267847,6229,1451,2579,2969,3275,9477
1608267868,6229,1451,2579,2969,3275,9476
1608267889,6229,1451,2579,2969,3275,9476
1608267909,6229,1450,2579,2968,3275,9475
1608267930,6229,1450,2579,2968,3275,9475
1608267951,6229,1451,2579,2969,3275,9475
1608267971,6229,1450,2579,2968,3275,9475
1608267992,6229,1450,2579,2968,3275,9475
1608268013,6229,1450,2579,2968,3275,9475
1608268034,6229,1450,2579,2968,3275,9474
1608268054,6229,1451,2578,2968,3274,9473
1608268075,6229,1451,2578,2968,3274,9473
1608268096,6229,1451,2578,2968,3274,9474
1608268116,6229,1451,2578,2968,3274,9474
1608268137,6229,1451,2578,2968,3274,9473
1608268158,6229,1451,2578,2968,3274,9472
1608268178,6229,1451,2578,2968,3274,9472
1608268199,6230,1450,2577,2967,3273,9471
1608268220,6229,1449,2578,2967,3274,9471
1608268241,6229,1449,2578,2967,3274,9472
1608268261,6229,1449,2578,2967,3274,9472
1608268282,6231,1450,2577,2967,3274,9471
1608268303,6230,1450,2577,2967,3273,9471
1608268323,6230,1450,2577,2967,3273,9471
1608268344,6230,1450,2577,2967,3273,9470
1608268365,6230,1450,2577,2967,3273,9470
1608268386,6230,1450,2577,2967,3273,9470
1608268406,6230,1450,2577,2967,3273,9470
1608268427,6230,1450,2577,2967,3273,9470
1608268448,6230,1450,2577,2967,3273,9470
1608268468,6230,1450,2577,2967,3273,9470
1608268489,6230,1450,2577,2967,3273,9469
1608268510,6230,1450,2577,2967,3273,9469
1608268530,6230,1450,2577,2967,3273,9469
1608268551,6230,1450,2577,2967,3273,9469
1608268572,6231,1451,2576,2967,3273,9468
1608268593,6231,1451,2576,2967,3273,9469
1608268613,6231,1451,2576,2967,3273,9468
1608268634,6231,1449,2576,2966,3273,9468
1608268655,6231,1449,2576,2966,3273,9468
1608268675,6231,1449,2576,2966,3273,9468
1608268696,6230,1450,2576,2966,3272,9467
1608268717,6231,1449,2576,2966,3273,9468
1608268737,6230,1450,2576,2966,3272,9467
1608268758,6230,1450,2576,2966,3272,9468
1608268779,6231,1451,2576,2967,3273,9468
1608268800,6231,1451,2576,2967,3273,9468
1608268820,6231,1449,2576,2966,3273,9468
1608268841,6231,1451,2576,2967,3273,9468
1608268862,6230,1450,2576,2966,3272,9467
1608268882,6230,1450,2576,2966,3272,9467
1608268903,6231,1449,2576,2966,3273,9467
1608268924,6232,1450,2575,2966,3272,9466
1608268945,6230,1450,2576,2966,3272,9467
1608268965,6230,1450,2576,2966,3272,9467
1608268986,6231,1449,2576,2966,3273,9467
1608269007,6230,1450,2576,2966,3272,9467
1608269027,6230,1450,2576,2966,3272,9467
1608269048,6230,1450,2576,2966,3272,9467
1608269069,6232,1450,2575,2966,3272,9467
1608269089,6232,1450,2575,2966,3272,9466
